tau	"(1,2) 1"	"(1,2) 2"	"(1,2) 3"	"(1,3) 1"	"(1,3) 2"	"(1,3) 3"	"(1,4) 1"	"(1,4) 2"	"(1,4) 3"	"(2,3) 1"	"(2,3) 2"	"(2,3) 3"	"(2,4) 1"	"(2,4) 2"	"(2,4) 3"	"(3,4) 1"	"(3,4) 2"	"(3,4) 3"
0	0.223038	0.080846	0.01909	0.219431	0.083366	0.02033	0.216275	0.084507	0.022237	0.214905	0.087186	0.021097	0.21174	0.088337	0.022923	0.208021	0.091065	0.024166
0.101010101010101	0.205062	0.097065	0.028863	0.215003	0.103984	0.031634	0.188384	0.10438	0.036147	0.202043	0.105142	0.031476	0.185708	0.108093	0.036752	0.187929	0.110882	0.037717
0.202020202020202	0.187304	0.108563	0.037454	0.204993	0.118799	0.041068	0.159047	0.119117	0.048651	0.18547	0.117065	0.040253	0.158557	0.122821	0.050184	0.163156	0.124354	0.049647
0.303030303030303	0.174395	0.11474	0.043554	0.195108	0.126526	0.048053	0.137446	0.127337	0.058334	0.172392	0.123125	0.046144	0.138891	0.131604	0.059996	0.141948	0.131233	0.058634
0.404040404040404	0.166034	0.117618	0.04762	0.186881	0.130479	0.052347	0.124637	0.131869	0.064003	0.162286	0.125001	0.050537	0.126881	0.136334	0.067016	0.128227	0.1345	0.064695
0.505050505050505	0.160736	0.120698	0.05013	0.181067	0.133264	0.054874	0.116894	0.13582	0.068358	0.155873	0.127783	0.05232	0.119715	0.140838	0.070542	0.119461	0.13739	0.068272
0.606060606060606	0.157301	0.12136	0.052033	0.175758	0.133985	0.056753	0.112529	0.136263	0.070714	0.151218	0.127761	0.054329	0.115384	0.141036	0.073212	0.114388	0.137493	0.070632
0.707070707070707	0.155368	0.121485	0.052708	0.171662	0.133782	0.057377	0.109739	0.136831	0.07197	0.148651	0.128032	0.05492	0.113249	0.141402	0.074441	0.110736	0.137671	0.071896
0.808080808080808	0.15347	0.12202	0.053477	0.167176	0.13397	0.057917	0.107464	0.137506	0.072907	0.146049	0.128902	0.055651	0.11119	0.142012	0.075166	0.108466	0.137948	0.07313
0.909090909090909	0.152404	0.122718	0.054284	0.164567	0.134227	0.058845	0.107827	0.138413	0.07405	0.144418	0.129066	0.056587	0.110807	0.142462	0.076391	0.108473	0.138502	0.074466
