tau	"(1,2) 1"	"(1,2) 2"	"(1,2) 3"	"(1,3) 1"	"(1,3) 2"	"(1,3) 3"	"(1,4) 1"	"(1,4) 2"	"(1,4) 3"	"(2,3) 1"	"(2,3) 2"	"(2,3) 3"	"(2,4) 1"	"(2,4) 2"	"(2,4) 3"	"(3,4) 1"	"(3,4) 2"	"(3,4) 3"
0	0.3224	0.1319	0.0391	0.3219	0.1309	0.0407	0.319	0.1332	0.039	0.2646	0.1482	0.0624	0.2663	0.151	0.0622	0.2561	0.1471	0.065
0.101010101010101	0.3139	0.1317	0.0404	0.3169	0.1286	0.0416	0.3234	0.137	0.0416	0.2512	0.1435	0.061	0.2596	0.1509	0.064	0.2465	0.1432	0.0672
0.202020202020202	0.3118	0.1308	0.0379	0.3162	0.1319	0.0387	0.3198	0.1374	0.0387	0.2608	0.1393	0.0614	0.2573	0.1443	0.0579	0.2538	0.1415	0.0599
0.303030303030303	0.3198	0.1293	0.0405	0.3252	0.1314	0.0415	0.3314	0.1324	0.0419	0.2649	0.1419	0.0632	0.266	0.1411	0.0641	0.2571	0.1377	0.0657
0.404040404040404	0.3129	0.1309	0.036	0.3301	0.1305	0.0407	0.3263	0.1412	0.0394	0.262	0.1337	0.0574	0.2628	0.1413	0.0567	0.2617	0.1327	0.0552
0.505050505050505	0.3158	0.1395	0.0394	0.3324	0.1371	0.044	0.3394	0.1398	0.0426	0.2651	0.1398	0.059	0.2718	0.1426	0.0587	0.2693	0.1318	0.0589
0.606060606060606	0.3206	0.1321	0.041	0.3247	0.1374	0.0382	0.3431	0.1415	0.0407	0.2615	0.1372	0.0557	0.2732	0.1382	0.0587	0.2594	0.1335	0.0543
0.707070707070707	0.3115	0.1342	0.0427	0.3334	0.1401	0.0438	0.3448	0.1392	0.0428	0.2646	0.1388	0.0548	0.271	0.1364	0.0582	0.2729	0.1365	0.0523
0.808080808080808	0.3184	0.1309	0.0383	0.3379	0.135	0.0406	0.3502	0.1451	0.0415	0.2636	0.13	0.0527	0.2737	0.1409	0.0522	0.2706	0.1337	0.0506
0.909090909090909	0.3148	0.1321	0.0415	0.3327	0.1402	0.0437	0.3512	0.1386	0.0424	0.2568	0.1318	0.0536	0.274	0.1347	0.0546	0.2693	0.1247	0.0505
1.01010101010101	0.3166	0.1311	0.0405	0.3467	0.1354	0.044	0.3666	0.1421	0.0434	0.2642	0.128	0.0491	0.276	0.1331	0.0498	0.2866	0.1238	0.0479
1.11111111111111	0.3212	0.1287	0.0386	0.3452	0.1384	0.0408	0.3606	0.1351	0.0435	0.2693	0.1273	0.0464	0.2786	0.1268	0.0455	0.2847	0.1228	0.0469
1.21212121212121	0.3106	0.1308	0.0405	0.3545	0.1457	0.0424	0.3664	0.1461	0.0443	0.2671	0.1316	0.0504	0.2769	0.1285	0.0513	0.2877	0.1249	0.0471
1.31313131313131	0.3089	0.1302	0.0385	0.3419	0.1386	0.0421	0.3654	0.1446	0.0405	0.266	0.1257	0.0485	0.2776	0.1313	0.048	0.2871	0.1179	0.0437
1.41414141414141	0.3101	0.1301	0.0408	0.3465	0.1431	0.0437	0.3667	0.1475	0.0455	0.2664	0.1235	0.0463	0.2793	0.1275	0.0468	0.2881	0.1201	0.0454
1.51515151515152	0.3188	0.1277	0.0402	0.3502	0.1411	0.0469	0.3782	0.1445	0.045	0.2695	0.1207	0.0474	0.289	0.1281	0.0443	0.2922	0.1185	0.0447
1.61616161616162	0.3176	0.132	0.0437	0.3538	0.1452	0.0448	0.3822	0.1496	0.045	0.2699	0.1196	0.0468	0.2818	0.1212	0.0492	0.2942	0.1201	0.0409
1.71717171717172	0.316	0.1357	0.0404	0.3609	0.1408	0.0427	0.3867	0.1504	0.0449	0.2705	0.121	0.0435	0.2816	0.1259	0.044	0.3023	0.1201	0.0389
1.81818181818182	0.3239	0.129	0.042	0.3574	0.1387	0.0444	0.387	0.1448	0.0476	0.27	0.1135	0.0425	0.2891	0.1183	0.0468	0.3016	0.1155	0.0403
1.91919191919192	0.322	0.1336	0.0405	0.3703	0.1469	0.0433	0.3866	0.1558	0.0459	0.2824	0.1194	0.0401	0.2889	0.1271	0.0428	0.3076	0.1206	0.0366
2.02020202020202	0.3198	0.1323	0.0403	0.3613	0.1447	0.043	0.3877	0.1508	0.0449	0.2686	0.1193	0.0387	0.2916	0.1242	0.0418	0.303	0.1144	0.0386
2.12121212121212	0.3209	0.1334	0.036	0.3628	0.1473	0.0407	0.3918	0.1566	0.0437	0.2756	0.1146	0.0376	0.2968	0.1217	0.0396	0.3097	0.1169	0.0373
2.22222222222222	0.3198	0.1411	0.0413	0.3569	0.1482	0.0434	0.388	0.1572	0.0457	0.2686	0.1166	0.0385	0.2899	0.1237	0.0423	0.3025	0.1167	0.0376
2.32323232323232	0.3105	0.1372	0.0383	0.358	0.1437	0.0426	0.3878	0.1577	0.0458	0.2675	0.1122	0.0358	0.2902	0.1248	0.0362	0.3064	0.1152	0.0368
2.42424242424242	0.3121	0.135	0.0409	0.3634	0.1525	0.0446	0.3941	0.1604	0.0455	0.2711	0.112	0.0388	0.2861	0.1198	0.0397	0.3121	0.1194	0.0339
2.52525252525253	0.3117	0.1311	0.0383	0.3689	0.1462	0.0418	0.4015	0.1551	0.0457	0.271	0.1089	0.0335	0.2867	0.1152	0.0369	0.3176	0.1124	0.0337
2.62626262626263	0.3074	0.1218	0.0369	0.3698	0.1418	0.0422	0.3967	0.1478	0.042	0.2704	0.1035	0.0343	0.2893	0.1077	0.032	0.3226	0.1075	0.0328
2.72727272727273	0.3189	0.1303	0.0388	0.3787	0.15	0.0425	0.4038	0.1581	0.0441	0.2828	0.1098	0.0338	0.2943	0.1178	0.035	0.3299	0.1191	0.0298
2.82828282828283	0.3108	0.1377	0.0416	0.3749	0.1564	0.0452	0.4049	0.1566	0.0446	0.27	0.1131	0.035	0.2871	0.1146	0.0364	0.3257	0.1159	0.0343
2.92929292929293	0.3107	0.1294	0.0407	0.3709	0.143	0.0438	0.4067	0.1543	0.0442	0.2711	0.1058	0.0338	0.2933	0.1113	0.0346	0.3268	0.1123	0.0318
3.03030303030303	0.3076	0.1246	0.0374	0.375	0.1417	0.0391	0.4017	0.1502	0.0423	0.275	0.1021	0.031	0.2922	0.1084	0.0333	0.3295	0.1104	0.0301
3.13131313131313	0.3153	0.1297	0.0435	0.3738	0.15	0.0479	0.4111	0.1574	0.0488	0.2787	0.1101	0.0343	0.2969	0.113	0.0354	0.3278	0.1188	0.0347
3.23232323232323	0.3167	0.1286	0.0425	0.3731	0.1533	0.0444	0.4043	0.1612	0.0482	0.2744	0.1075	0.033	0.2947	0.1074	0.0354	0.3234	0.1157	0.0327
3.33333333333333	0.3143	0.1254	0.0406	0.382	0.1444	0.0419	0.4133	0.1493	0.0422	0.2808	0.1007	0.0327	0.2968	0.1059	0.0346	0.3355	0.1077	0.0316
3.43434343434343	0.3144	0.13	0.0425	0.3699	0.1519	0.0447	0.4075	0.1579	0.0481	0.2716	0.1044	0.0332	0.29	0.1065	0.0331	0.3301	0.1138	0.032
3.53535353535354	0.3243	0.1332	0.0396	0.384	0.1472	0.0427	0.4155	0.1625	0.0444	0.2815	0.104	0.0306	0.2991	0.112	0.0311	0.3366	0.1142	0.0302
3.63636363636364	0.315	0.1343	0.0402	0.3806	0.1454	0.041	0.4178	0.1535	0.0463	0.2794	0.1055	0.0297	0.2985	0.1082	0.0323	0.3363	0.1109	0.0289
3.73737373737374	0.3154	0.1326	0.0425	0.3856	0.1539	0.0447	0.4118	0.1607	0.0454	0.2778	0.1038	0.0326	0.2992	0.1095	0.0342	0.3359	0.1173	0.0314
3.83838383838384	0.3091	0.1284	0.0396	0.3761	0.1422	0.0422	0.4077	0.152	0.0444	0.2727	0.0974	0.0306	0.2939	0.1047	0.0313	0.3333	0.1066	0.0328
3.93939393939394	0.3116	0.1287	0.0408	0.3783	0.15	0.0457	0.4097	0.1585	0.0468	0.2708	0.0961	0.0308	0.2909	0.1026	0.0306	0.3324	0.112	0.0317
4.04040404040404	0.3141	0.1356	0.0425	0.3884	0.1566	0.0451	0.4211	0.167	0.0461	0.2777	0.1084	0.0335	0.298	0.1149	0.0314	0.3477	0.1205	0.0324
4.14141414141414	0.3154	0.1313	0.0352	0.383	0.1453	0.0391	0.4194	0.1542	0.0425	0.2776	0.0991	0.0254	0.2989	0.1044	0.027	0.3421	0.1069	0.0274
4.24242424242424	0.3203	0.131	0.0396	0.3866	0.1501	0.0437	0.4148	0.1587	0.0451	0.2801	0.0985	0.0285	0.3021	0.1084	0.0287	0.3375	0.1123	0.0275
4.34343434343434	0.3133	0.1305	0.0404	0.3865	0.1454	0.0442	0.4223	0.1596	0.046	0.2756	0.0959	0.0289	0.2968	0.108	0.0317	0.342	0.1102	0.0282
4.44444444444444	0.313	0.1348	0.0385	0.3889	0.1518	0.0435	0.4199	0.1587	0.0466	0.281	0.1021	0.0269	0.2969	0.1095	0.0289	0.3517	0.1157	0.0296
4.54545454545454	0.3227	0.1306	0.0401	0.3842	0.1497	0.0425	0.4189	0.158	0.0452	0.2819	0.0968	0.0285	0.3076	0.1047	0.0299	0.3416	0.1119	0.0289
4.64646464646465	0.3126	0.1302	0.0404	0.3764	0.154	0.0431	0.412	0.1614	0.0459	0.2715	0.0981	0.0282	0.2946	0.1075	0.0293	0.3339	0.118	0.0292
4.74747474747475	0.312	0.1299	0.0405	0.383	0.1501	0.0468	0.4189	0.1598	0.046	0.2742	0.0966	0.0297	0.2961	0.1042	0.0306	0.3374	0.1124	0.0305
