tau	"(1,2) 1"	"(1,2) 2"	"(1,2) 3"	"(1,3) 1"	"(1,3) 2"	"(1,3) 3"	"(1,4) 1"	"(1,4) 2"	"(1,4) 3"	"(2,3) 1"	"(2,3) 2"	"(2,3) 3"	"(2,4) 1"	"(2,4) 2"	"(2,4) 3"	"(3,4) 1"	"(3,4) 2"	"(3,4) 3"
0	0.2235	0.0828	0.0185	0.2225	0.0854	0.0206	0.2191	0.0869	0.022	0.2161	0.087	0.0212	0.2141	0.0883	0.0235	0.2124	0.0916	0.0238
0.101010101010101	0.2192	0.0815	0.0223	0.2129	0.0886	0.022	0.2084	0.0893	0.0251	0.2098	0.0884	0.0239	0.2	0.0887	0.0268	0.1997	0.0957	0.0265
0.202020202020202	0.2212	0.0881	0.0222	0.2113	0.0876	0.0239	0.2111	0.0931	0.0249	0.2115	0.0932	0.0246	0.2049	0.0978	0.0265	0.1996	0.0969	0.0292
0.303030303030303	0.2215	0.0979	0.0284	0.2121	0.0988	0.0313	0.2089	0.1008	0.033	0.2135	0.1051	0.0314	0.2003	0.1048	0.034	0.1991	0.1061	0.0365
0.404040404040404	0.203	0.0963	0.0252	0.1972	0.0997	0.0271	0.1866	0.102	0.0298	0.194	0.1037	0.0282	0.1854	0.1075	0.0327	0.1805	0.1075	0.0331
0.505050505050505	0.2057	0.0963	0.0307	0.1976	0.1006	0.0313	0.191	0.1032	0.0359	0.1909	0.1026	0.0344	0.1868	0.1074	0.0383	0.1779	0.1095	0.0401
0.606060606060606	0.2097	0.0978	0.0342	0.1981	0.1054	0.0349	0.1891	0.1063	0.0419	0.1921	0.1108	0.0372	0.1849	0.1113	0.0442	0.1737	0.1126	0.0416
0.707070707070707	0.201	0.1028	0.0313	0.1929	0.1088	0.0332	0.1789	0.108	0.0405	0.1862	0.1081	0.0348	0.1722	0.1107	0.0422	0.1687	0.1108	0.0413
0.808080808080808	0.2026	0.1057	0.0316	0.1961	0.106	0.0333	0.1802	0.1139	0.0422	0.1916	0.1106	0.036	0.1763	0.1163	0.0444	0.1733	0.114	0.0431
0.909090909090909	0.1957	0.1094	0.0391	0.1823	0.1149	0.041	0.1722	0.1177	0.0466	0.1783	0.1203	0.0423	0.1673	0.1221	0.0493	0.1631	0.1269	0.0497
1.01010101010101	0.1926	0.1095	0.0398	0.1836	0.1174	0.0425	0.1661	0.119	0.0517	0.1783	0.119	0.0447	0.1651	0.123	0.0539	0.159	0.1281	0.055
1.11111111111111	0.1931	0.1181	0.0415	0.1768	0.1217	0.043	0.1605	0.1263	0.0544	0.1779	0.1264	0.0436	0.1591	0.1332	0.0531	0.1482	0.132	0.056
1.21212121212121	0.1882	0.1152	0.0391	0.1764	0.1224	0.0423	0.1551	0.1266	0.0526	0.1721	0.1243	0.0423	0.1543	0.1259	0.0545	0.1531	0.1279	0.0538
1.31313131313131	0.1847	0.1194	0.0439	0.1747	0.1218	0.048	0.1534	0.128	0.055	0.1658	0.1228	0.0466	0.1459	0.1278	0.0569	0.1423	0.128	0.0575
1.41414141414141	0.1787	0.1185	0.0496	0.1715	0.1268	0.0504	0.147	0.1306	0.0625	0.1645	0.1254	0.0517	0.1454	0.1316	0.064	0.1464	0.1336	0.0619
1.51515151515152	0.1764	0.1199	0.0492	0.1651	0.1254	0.0526	0.1447	0.1314	0.0628	0.1599	0.1255	0.0523	0.1407	0.1328	0.0652	0.1374	0.1387	0.0665
