tau	"(1,2) 1"	"(1,2) 2"	"(1,2) 3"	"(1,3) 1"	"(1,3) 2"	"(1,3) 3"	"(1,4) 1"	"(1,4) 2"	"(1,4) 3"	"(2,3) 1"	"(2,3) 2"	"(2,3) 3"	"(2,4) 1"	"(2,4) 2"	"(2,4) 3"	"(3,4) 1"	"(3,4) 2"	"(3,4) 3"
0	0.2361	0.0734	0.0102	0.2406	0.07	0.0104	0.2392	0.0709	0.0106	0.2076	0.0961	0.0219	0.2073	0.0992	0.0238	0.2018	0.0924	0.0264
0.101010101010101	0.2487	0.0769	0.0107	0.2559	0.0787	0.0104	0.2558	0.0777	0.0099	0.214	0.0936	0.0213	0.2151	0.0924	0.023	0.2086	0.0913	0.0271
0.202020202020202	0.2395	0.0719	0.0109	0.2509	0.0718	0.0105	0.2528	0.0789	0.0095	0.209	0.089	0.0204	0.2146	0.0902	0.0211	0.207	0.086	0.0221
0.303030303030303	0.2452	0.0738	0.0108	0.2583	0.0817	0.012	0.262	0.0772	0.0107	0.212	0.0888	0.0205	0.2199	0.0847	0.0203	0.2083	0.086	0.023
0.404040404040404	0.2424	0.0765	0.0084	0.2606	0.0769	0.0097	0.2666	0.077	0.0086	0.2118	0.0819	0.0171	0.2172	0.0842	0.0172	0.2189	0.0758	0.0181
0.505050505050505	0.2409	0.0746	0.0089	0.2605	0.0785	0.0112	0.278	0.0769	0.0099	0.2115	0.0815	0.0139	0.2194	0.0794	0.0147	0.2204	0.076	0.0166
0.606060606060606	0.2446	0.071	0.0107	0.2628	0.0751	0.0101	0.2781	0.0786	0.0113	0.2101	0.0727	0.0127	0.2206	0.0772	0.0145	0.2225	0.0686	0.0147
0.707070707070707	0.2351	0.0739	0.0106	0.2629	0.0764	0.0102	0.2764	0.0782	0.0096	0.2129	0.0719	0.0144	0.2179	0.0741	0.0154	0.2313	0.0658	0.0137
0.808080808080808	0.2382	0.072	0.0097	0.2617	0.0759	0.0103	0.2833	0.0802	0.0099	0.2131	0.0696	0.0114	0.2225	0.0696	0.0136	0.2318	0.0686	0.0129
0.909090909090909	0.2441	0.0754	0.0099	0.2721	0.0806	0.0094	0.2919	0.0798	0.0096	0.2211	0.0678	0.0107	0.2297	0.0699	0.0103	0.2436	0.065	0.0091
1.01010101010101	0.2406	0.0765	0.0106	0.2738	0.0815	0.0112	0.2919	0.0807	0.009	0.2134	0.069	0.0121	0.2295	0.068	0.0115	0.2438	0.0656	0.0113
1.11111111111111	0.241	0.0755	0.0096	0.2775	0.0819	0.0091	0.2973	0.087	0.0088	0.2132	0.0641	0.0082	0.2293	0.0701	0.0089	0.2465	0.0655	0.0072
1.21212121212121	0.2442	0.0744	0.0123	0.2852	0.0772	0.0119	0.3036	0.0808	0.0126	0.2198	0.06	0.0111	0.2356	0.0654	0.0107	0.252	0.0636	0.0105
1.31313131313131	0.2366	0.075	0.0114	0.2805	0.0773	0.011	0.2967	0.0816	0.0108	0.2153	0.0581	0.0107	0.2257	0.0654	0.0087	0.2503	0.0611	0.0088
1.41414141414141	0.2325	0.0786	0.0106	0.2748	0.0829	0.0119	0.2948	0.0862	0.0115	0.2102	0.0645	0.0098	0.2272	0.0648	0.0087	0.2483	0.0653	0.0096
1.51515151515152	0.2364	0.0747	0.009	0.2759	0.0787	0.0104	0.2944	0.0825	0.0102	0.216	0.0568	0.0082	0.2286	0.0606	0.0078	0.2465	0.0605	0.0079
1.61616161616162	0.2435	0.0766	0.0098	0.288	0.0778	0.0102	0.3108	0.0818	0.0105	0.2266	0.0583	0.0076	0.2377	0.0611	0.0066	0.2587	0.0581	0.0077
1.71717171717172	0.2433	0.0731	0.0102	0.2795	0.0815	0.0101	0.3091	0.0782	0.01	0.2199	0.0569	0.0082	0.2388	0.0546	0.0079	0.2569	0.0565	0.0065
1.81818181818182	0.2401	0.0732	0.0098	0.2788	0.0754	0.01	0.3004	0.0811	0.0115	0.2172	0.0549	0.0067	0.2323	0.0599	0.0069	0.2538	0.0564	0.0071
1.91919191919192	0.2369	0.0772	0.0096	0.2816	0.08	0.0083	0.3047	0.0829	0.0102	0.2167	0.0574	0.0056	0.2307	0.0613	0.0076	0.2582	0.0611	0.0056
2.02020202020202	0.2442	0.0756	0.0098	0.2889	0.0798	0.0119	0.3034	0.0796	0.0103	0.2251	0.0568	0.0079	0.2374	0.0582	0.0073	0.2595	0.0571	0.0078
2.12121212121212	0.2368	0.0709	0.01	0.283	0.079	0.0086	0.3026	0.0821	0.0099	0.2172	0.0549	0.0064	0.2334	0.0577	0.0065	0.2576	0.0574	0.0056
2.22222222222222	0.2443	0.0721	0.0103	0.2864	0.0757	0.0105	0.3072	0.0777	0.0096	0.2262	0.0557	0.0076	0.2374	0.0544	0.0061	0.2587	0.0556	0.0065
2.32323232323232	0.2471	0.0743	0.0107	0.2834	0.0785	0.0081	0.3001	0.0831	0.0101	0.2219	0.0548	0.0061	0.2371	0.0603	0.0063	0.2598	0.0597	0.0058
