tau	"(1,2) 1"	"(1,2) 2"	"(1,2) 3"	"(1,3) 1"	"(1,3) 2"	"(1,3) 3"	"(1,4) 1"	"(1,4) 2"	"(1,4) 3"	"(2,3) 1"	"(2,3) 2"	"(2,3) 3"	"(2,4) 1"	"(2,4) 2"	"(2,4) 3"	"(3,4) 1"	"(3,4) 2"	"(3,4) 3"
7.77777777777778	0.286847474070164	0.0893669838642944	0.0123264805330062	0.292811583273823	0.0889821992700592	0.0123264805330061	0.295815724001985	0.0889913363238439	0.0123264805330061	0.253101552969313	0.113219965882002	0.027798744225573	0.25583827727593	0.113504870547382	0.0277903930355237	0.25889568253645	0.120358142195918	0.0375668187405458
7.87878787878788	0.286847474070164	0.0893669838642946	0.0123264805330062	0.292812209982872	0.0889821591579527	0.0123264805330062	0.295817014976912	0.0889912888102555	0.0123264805330062	0.253102378434353	0.1132197234181	0.0277987478213782	0.255839776390282	0.11350459470886	0.0277904132210306	0.258898732827784	0.120358798465086	0.0375671392858908
7.97979797979798	0.286847474070163	0.0893669838642946	0.0123264805330061	0.292812776598794	0.0889821228923041	0.0123264805330061	0.295818182213056	0.0889912458510154	0.0123264805330061	0.253103124748216	0.113219504204762	0.0277987510711259	0.255841131811459	0.113504345311122	0.0277904314744973	0.258901490722385	0.120359391838442	0.0375674291064965
8.08080808080808	0.286847474070164	0.0893669838642945	0.0123264805330061	0.29281328887343	0.0889820901049046	0.0123264805330061	0.295819237545237	0.0889912070104906	0.0123264805330061	0.253103799486887	0.113219306016283	0.0277987540081706	0.255842357283594	0.113504119824927	0.0277904479802132	0.258903984191443	0.1203599283303	0.0375676911411338
8.18181818181818	0.286847474070165	0.0893669838642944	0.0123264805330061	0.292813752009959	0.0889820604626771	0.0123264805330061	0.295820191680996	0.0889911718945497	0.0123264805330061	0.25310440950369	0.113219126839309	0.027798756662643	0.255843465241535	0.113503915962012	0.027790462905005	0.258906238540894	0.120360413382335	0.0375679280486241
8.28282828282828	0.286847474070165	0.0893669838642944	0.0123264805330062	0.292814170714899	0.0889820336643432	0.0123264805330062	0.295821054307124	0.0889911401466396	0.0123264805330061	0.253104960997773	0.113218964852712	0.0277987590617631	0.255844466934595	0.113503731652304	0.0277904763998703	0.258908276663458	0.120360851917652	0.0375681422343
8.38383838383838	0.286847474070165	0.0893669838642946	0.0123264805330062	0.292814549245227	0.0889820094374074	0.0123264805330061	0.295821834186273	0.0889911114442281	0.0123264805330062	0.253105459576178	0.113218818409339	0.0277987612301224	0.255845372538778	0.113503565023266	0.0277904886014622	0.258910119267192	0.120361248389838	0.0375683358740015
8.48484848484848	0.286847474070164	0.0893669838642946	0.0123264805330062	0.292814891451089	0.0889819875354188	0.0123264805330062	0.295822539244553	0.0889910854955766	0.0123264805330062	0.253105910310094	0.11321868601948	0.0277987631899396	0.255846191258542	0.113503414381156	0.0277904996334376	0.258911785082689	0.120361606827436	0.0375685109358339
8.58585858585858	0.286847474070164	0.0893669838642944	0.0123264805330062	0.292815200814493	0.0889819677354961	0.0123264805330061	0.29582317665093	0.0889910620368193	0.0123264805330061	0.253106317785817	0.113218566335888	0.0277987649612897	0.255846931419014	0.113503278194059	0.027790509607682	0.258913291050861	0.120361930874262	0.0375686691998859
8.68686868686869	0.286847474070164	0.0893669838642945	0.0123264805330061	0.292815480484353	0.0889819498360818	0.0123264805330061	0.295823752889172	0.0889910408293135	0.0123264805330061	0.253106686150914	0.113218458140215	0.0277987665623118	0.25584760054957	0.113503155076501	0.0277905186254198	0.258914652493077	0.12036222382595	0.0375688122760989
8.78787878787879	0.286847474070164	0.0893669838642944	0.0123264805330061	0.292815733308228	0.0889819336549097	0.0123264805330061	0.295824273823026	0.0889910216572375	0.0123264805330061	0.253107019156025	0.113218360330722	0.0277987680093967	0.255848205459532	0.113503043775514	0.0277905267782233	0.258915883265292	0.120362488663052	0.0375689416204537
8.88888888888889	0.286847474070164	0.0893669838642944	0.0123264805330062	0.292815961861061	0.0889819190271656	0.0123264805330062	0.29582474475526	0.0889910043254208	0.0123264805330062	0.253107320192715	0.113218271911162	0.0277987693173554	0.255848752306744	0.113502943158017	0.0277905341489261	0.258916995897634	0.12036272808103	0.0375690585496322
8.98989898989899	0.286847474070164	0.0893669838642945	0.0123264805330061	0.29281616847119	0.0889819058038209	0.0123264805330062	0.295825170481118	0.0889909886573721	0.0123264805330061	0.253107592327738	0.113218191980707	0.027798770499572	0.255849246659657	0.113502852199387	0.0277905408124521	0.258918001720789	0.120362944517414	0.0375691642542932
9.09090909090909	0.286847474070164	0.0893669838642944	0.0123264805330061	0.292816355243905	0.0889818938501248	0.0123264805330061	0.295825555336732	0.0889909744934999	0.0123264805330061	0.253107838334058	0.113218119724836	0.0277987715681418	0.255849693553558	0.113502769973113	0.0277905468365663	0.258918910980448	0.120363140176393	0.0375692598110934
9.19191919191919	0.286847474070164	0.0893669838642945	0.0123264805330061	0.292816524082751	0.0889818830442407	0.0123264805330062	0.295825903242934	0.0889909616894994	0.0123264805330061	0.253108060718915	0.113218054407087	0.0277987725339953	0.255850097541453	0.11350269564143	0.0277905522825562	0.258919732940878	0.120363317051078	0.0375693461935684
9.29292929292929	0.286847474070164	0.0893669838642947	0.0123264805330062	0.29281667670882	0.0889818732760106	0.0123264805330061	0.295826217744924	0.0889909501148903	0.0123264805330061	0.253108261749233	0.113217995361593	0.0277987734070103	0.255850462740132	0.113502628446842	0.0277905572058466	0.258920475978682	0.120363476943659	0.0375694242819816
9.39393939393939	0.286847474070165	0.0893669838642945	0.0123264805330062	0.2928168146782	0.0889818644458379	0.0123264805330062	0.295826502048162	0.0889909396516978	0.0123264805330062	0.253108443474602	0.113217941986327	0.0277987741961146	0.255850792871856	0.113502567704449	0.0277905616565599	0.258921147667638	0.120363621483639	0.0375694948722382
9.49494949494949	0.286847474070164	0.0893669838642945	0.0123264805330061	0.292816939397762	0.0889818564636777	0.0123264805330061	0.295826759050847	0.0889909301932562	0.0123264805330061	0.25310860774807	0.113217893737	0.0277987749093762	0.255851091302081	0.113502512795008	0.02779056568002	0.258921754855473	0.120363752144344	0.0375695586839506
