tau	"(1,2) 1"	"(1,2) 2"	"(1,2) 3"	"(1,3) 1"	"(1,3) 2"	"(1,3) 3"	"(1,4) 1"	"(1,4) 2"	"(1,4) 3"	"(2,3) 1"	"(2,3) 2"	"(2,3) 3"	"(2,4) 1"	"(2,4) 2"	"(2,4) 3"	"(3,4) 1"	"(3,4) 2"	"(3,4) 3"
4.04040404040404	0.241462959380356	0.0752274931641575	0.0103762059536769	0.247984663307719	0.0748066608789429	0.0103762059536769	0.25175799450603	0.07485077964436	0.0103762059536769	0.215033693411263	0.0947164279751668	0.0234174087539084	0.218525197056422	0.0950503530769627	0.0234094299706834	0.229001045697254	0.106544406209652	0.0336633648359857
4.14141414141414	0.241462959380357	0.0752274931641577	0.0103762059536769	0.248001491662215	0.0748055811937817	0.0103762059536769	0.251775231897087	0.0748498394839847	0.0103762059536769	0.215055858488139	0.0947099005079282	0.023417519813606	0.218544767552979	0.0950462333394542	0.0234102764423147	0.229060228503947	0.106555322601439	0.0336705015632027
4.24242424242424	0.241462959380357	0.0752274931641576	0.0103762059536769	0.248016776552635	0.074804600737679	0.0103762059536769	0.251790777643666	0.0748489925682078	0.0103762059536769	0.215075990644969	0.0947039730905901	0.0234176195084319	0.218562409984551	0.0950425198710791	0.0234110463099202	0.229113898459699	0.106565188467257	0.033676982000771
4.34343434343434	0.241462959380357	0.0752274931641574	0.0103762059536769	0.248030654035944	0.0748037107312612	0.0103762059536769	0.251804800186453	0.0748482295234648	0.0103762059536769	0.215094269082052	0.0946985926020506	0.0234177090367788	0.218578317532811	0.0950391720143452	0.0234117461164386	0.229162558261794	0.106574106321181	0.0336828648521168
4.44444444444444	0.241462959380357	0.0752274931641575	0.0103762059536769	0.248043249039164	0.0748029031181566	0.0103762059536769	0.251817450830743	0.0748475419241777	0.0103762059536769	0.215110858340705	0.0946937103029624	0.0234177894673306	0.218592663546234	0.0950361532474025	0.0234123819149609	0.229206666066268	0.106582168226758	0.0336882037259146
4.54545454545454	0.241462959380357	0.0752274931641574	0.0103762059536769	0.248054676146551	0.0748021705132333	0.0103762059536769	0.251828865540453	0.0748469221996539	0.0103762059536769	0.215125909340028	0.0946892815203784	0.0234178617530541	0.218605603641019	0.0950334307600502	0.0234129592927144	0.229246639367896	0.10658945698619	0.0336930475859061
4.64646464646465	0.241462959380357	0.0752274931641575	0.0103762059536769	0.248065040345007	0.0748015061536323	0.0103762059536769	0.251839166537439	0.0748463635488135	0.0103762059536769	0.215139560358681	0.0946852653498181	0.0234179267438174	0.218617277571332	0.0950309750720948	0.0234134833965024	0.229282858511436	0.106596047163758	0.0336974411507533
4.74747474747475	0.241462959380357	0.0752274931641577	0.0103762059536769	0.24807443772978	0.0748009038524745	0.0103762059536769	0.25184846372836	0.0748458598625026	0.0103762059536769	0.215151937964309	0.0946816243739014	0.0234179851977213	0.21862781089537	0.0950287596903172	0.0234139589588522	0.229315669884919	0.106602005972828	0.0337014252530959
4.84848484848485	0.241462959380356	0.0752274931641577	0.0103762059536769	0.248082956171631	0.0748003579551568	0.0103762059536769	0.251856855978466	0.0748454056530344	0.0103762059536769	0.215163157892248	0.0946783243969791	0.023418037791238	0.218637316460358	0.0950267608005222	0.0234143903242976	0.229345388834477	0.10660739404964	0.0337050371646422
4.94949494949495	0.241462959380356	0.0752274931641577	0.0103762059536769	0.24809067594634	0.0747998632981839	0.0103762059536769	0.251864432249368	0.0748449959905104	0.0103762059536769	0.215173325874605	0.0946753341953387	0.0234180851282569	0.218645895726849	0.0950249569913478	0.0234147814753579	0.229372302331917	0.10661226613234	0.0337083108924033
5.05050505050505	0.241462959380357	0.0752274931641577	0.0103762059536769	0.248097670327202	0.0747994151704796	0.0103762059536769	0.251871272615808	0.074844626445427	0.0103762059536769	0.21518253842061	0.0946726252826125	0.0234181277481365	0.218653639950281	0.0950233290067432	0.0234151360578878	0.229396671420236	0.106616671659985	0.0337112774499175
5.15151515151515	0.241462959380357	0.0752274931641576	0.0103762059536769	0.248104006141257	0.074799009277125	0.0103762059536769	0.251877449174752	0.0748442930370659	0.0103762059536769	0.215190883549186	0.0946701716900125	0.0234181661328602	0.218660631235677	0.0950218595242596	0.0234154574055578	0.229418733457807	0.106620655303397	0.0337139651064098
5.25252525252525	0.241462959380357	0.0752274931641577	0.0103762059536769	0.248109744290026	0.0747986417054611	0.0103762059536769	0.251883026858553	0.0748439921871587	0.0103762059536769	0.2151984414748	0.094667949760979	0.0234182007133848	0.218666943479561	0.0950205329565308	0.0234157485632972	0.229438704178767	0.106624257437475	0.0337163996161788
5.35353535353535	0.241462959380357	0.0752274931641575	0.0103762059536769	0.248114940235751	0.0747983088934801	0.0103762059536769	0.251888064162695	0.0748437206783413	0.0103762059536769	0.215205285247854	0.0946659379597827	0.0234182318752717	0.218672643211578	0.0950193352735496	0.0234160123095854	0.229456779584743	0.106627514562833	0.0337186044300405
5.45454545454545	0.241462959380357	0.0752274931641576	0.0103762059536769	0.248119644454202	0.0747980076004342	0.0103762059536769	0.251892613797341	0.0748434756169363	0.0103762059536769	0.215211481351067	0.0946641166935708	0.023418259963675	0.218677790346862	0.0950182538435695	0.0234162511775227	0.229473137681253	0.106630459683267	0.0337206008903347
5.55555555555556	0.241462959380357	0.0752274931641577	0.0103762059536769	0.248123902855339	0.0747977348795588	0.0103762059536769	0.251896723270993	0.074843254399629	0.0103762059536769	0.215217090253516	0.0946624681472965	0.0234182852877627	0.218682438858983	0.095017277290669	0.0234164674746469	0.229487940070754	0.106633122644464	0.0337224084107668
5.65656565656566	0.241462959380357	0.0752274931641576	0.0103762059536769	0.248127757173183	0.0747974880528271	0.0103762059536769	0.251900435413545	0.0748430546836435	0.0103762059536769	0.215222166924116	0.0946609761309391	0.0234183081246323	0.218686637382169	0.0950163953672081	0.0234166633014887	0.22950133341325	0.106635530438509	0.0337240446421953
5.75757575757576	0.241462959380356	0.0752274931641577	0.0103762059536769	0.248131245326359	0.074797264687625	0.0103762059536769	0.251903788845272	0.074842874360055	0.0103762059536769	0.215226761306491	0.094659625938389	0.0234183287227814	0.21869042975053	0.0950155988395946	0.0234168405688796	0.229513450764476	0.106637707478074	0.0337255256253576
